_date_	alu_fut	au_lrdr	au_tb10y2y	bank_g1	bank_g2	bank_g3	bond_g1	bond_g2	bond_g3	bond_g4	bond_g5	bond_g6	bond_g7	br_cmr	br_ppp	ca_m1lb	ca_ppp	ca_tb20y10y	copper_fut	corn_fut	es_ppp	es_tb30y1y	forex_g1	forex_g2	forex_g3	forex_g4	forex_g5	fr_m1lb	futures_g1	futures_g2	futures_g3	gold_fut	in_ppp	it_teds	jp_ov3mintbnk	jp_tb20y10y	kr_cmr	money_g1	money_g2	money_g3	money_g4	my_lrdr	ph_cmr	ph_ppp	sg_ppp	soyb_fut	stock_g1	stock_g2	th_cmr	tw_ov3mintbnk	wheat_fut
1990-11-01	NA	2.2737092400000004	-0.019999999999999576	0.55774504100348456	1.3033133294696392	0.49589254081486984	NA	-0.11050000000000004	-1.04	NA	0.58700000000000016	NA	NA	NA	0	0.20982661475264396	1.6868214200818534	0.020000000000001352	-0.040000000000000032	22.75	1.3054509636271848	0.083999999999999632	NA	1.1885638020562098	1.6256744505665846	1.4823940857738988	2.0535866850605176	0.11249178511023546	-26.215	NA	NA	5.5999999999999656	0.5991911872178952	0.98000000000000048	-0.15620000000000012	-0.18299999999999984	NA	-0.25500000000000032	NA	NA	-0.80606666666666688	2.31000000	NA	0.7094928619855444	1.7886704075972288	38.50	NA	NA	NA	-1.2000000000000002	31.75
1990-12-01	NA	2.0152853299999992	0.23000000000000044	0.43206899064813528	1.3772957291847586	0.4473014690202504	NA	-0.43999999999999992	-0.89000000000000064	NA	0.71349999999999984	NA	NA	NA	0	0.21130012250569364	1.6754442585061812	-0.039999999999999144	-0.029000000000000136	17.00	1.3017664574107792	0.07399999999999984	NA	1.182698241231226	1.6163396651303076	1.4768131367614946	2.040449255766898	0.12429120777523524	-22.945	NA	NA	5.5	0.59886141718034344	1.3937500000000008	0.093799999999999888	-0.040000000000000032	NA	-0.095000000000000192	NA	NA	-0.83266999999999984	2.19000000	NA	0.73401956170100416	1.787416728454737	43.25	NA	NA	NA	-2.6799999999999996	18.00
1991-01-01	NA	1.515285329999999	0	0.4297863611036832	1.3767115304587048	0.50409570885395536	NA	-0.50099999999999944	0.084999999999999968	-0.62899999999999952	0.84149999999999984	NA	NA	NA	0	0.21078238655685224	1.724312771088901	0.0099999999999997872	-0.022999999999999908	14.00	1.3204792588710914	0.015000000000000568	NA	1.1992557364042536	1.6258645770855296	1.4870544602608136	2.0633824363025068	0.11276551538165696	-26.205	NA	NA	6.0999999999999656	0.60954615640395896	0.57000000000000032	-0.1875	-0.12199999999999988	NA	-0.075000000000000624	NA	NA	-0.64141666666666664	2.41000000	NA	0.7600010515802112	1.7941304176618774	31.25	NA	NA	NA	-2.54	23.50
1991-02-01	NA	1.8172554299999992	0.42999999999999968	0.49125639316021784	1.3752580699406962	0.49709352990289792	NA	-0.12149999999999972	0.065000000000000392	-0.3045	0.89550000000000016	NA	NA	NA	0	0.20623791422743768	1.7144515777666632	0.18999999999999952	-0.04200000000000004	19.25	1.3109795902138496	-0.11899999999999976	NA	1.203975927396272	1.6243582552593966	1.4840086859983804	2.0542117028551804	0.1079163443933177	-11.835	NA	NA	5.1000000000000224	0.60606021546104608	1.038120000000001	0.093799999999999888	0.29699999999999972	NA	-0.012500000000000622	NA	NA	-0.5315499999999996	2.71000000	NA	0.7706141280955448	1.798449569661948	29.75	NA	NA	NA	-0.33000000000000008	29.25
1991-03-01	NA	1.8172554299999992	0.22000000000000064	0.614632053584216	1.3712919245174394	0.5003319439569364	NA	-0.1379999999999999	0.10500000000000044	-0.234	0.98199999999999968	NA	NA	NA	0	0.20281626793166776	1.7152634678643852	0.25	-0.014000000000000012	4.00	1.3113293593834432	0.37299999999999936	NA	1.2073240274480216	1.6220479043687832	1.4853760462427804	2.0485808130043884	0.10691792245088816	-3.17	NA	NA	5.3999999999999776	0.60128893431928696	1.2481199999999998	0.65625	0.266	NA	0.30249999999999976	NA	NA	-0.59414333333333328	2.71000000	NA	0.77570807366164256	1.7843137096098922	23.50	NA	NA	NA	-1.1999999999999992	30.00
1991-04-01	NA	1.9380434799999992	0.29000000000000092	0.6141606538465256	1.3604934011303722	0.49328522300366512	NA	-0.22550000000000024	0.27499999999999948	-0.19100000000000072	1.06	NA	NA	NA	0	0.20676465560318756	1.7016359808772956	0.16999999999999992	-0.012000000000000012	4.25	1.3035600855489388	-0.053999999999998496	NA	1.2070243765310164	1.6397451731946656	1.4782908399312252	2.0453883986231496	0.109224199184487	-2.2699999999999996	NA	NA	4.6000000000000224	0.59940163549442248	0.91750000000000048	0.15629999999999988	0.028999999999999916	NA	-0.121	NA	NA	-0.64512666666666648	2.58000000	NA	0.77394374383823808	1.779321116517926	20.00	NA	NA	NA	-0.91000000000000016	32.75
1991-05-01	NA	2.2231657600000004	0.50999999999999976	0.61371039384833648	1.359007898272038	0.49281713029538272	NA	-0.02200000000000024	0.58500000000000088	-0.067000000000000168	1.0515000000000002	NA	NA	NA	0	0.21279711633031064	1.6675641508431662	0.21000000000000084	-0.0060000000000000056	7.25	1.2749198387449018	0.33999999999999984	NA	1.1851480427557632	1.6065070209714266	1.4465021154402348	2.0024628071075232	0.10557506884699226	0.1150000000000002	NA	NA	6.5	0.590375478836744	0.62625000000000064	0.28129999999999988	0.19599999999999972	NA	-0.20400000000000016	NA	NA	-0.42844333333333336	2.61000000	NA	0.76036276303536288	1.7407398046799288	12.75	NA	NA	NA	-0.3800000000000008	27.00
1991-06-01	NA	1.2231657600000004	0.64000000000000056	0.48802083619338864	1.3516296075402182	0.48709926757476576	NA	-0.089000000000000416	1.035	-0.084999999999999968	1.0419999999999998	NA	NA	NA	0	0.21199527192217464	1.6956772558909292	0.10999999999999944	-0.014499999999999956	9.25	1.2938005579635906	0.3330000000000002	NA	1.2030691429448804	1.6345996028055798	1.4697564832216886	2.0247634783209172	0.10948695901404414	2.1050000000000004	NA	NA	5.3999999999999776	0.61196481204192608	0.89936999999999936	0.15629999999999988	0.070000000000000288	NA	-0.06424999999999992	NA	NA	-0.63084333333333328	2.51000000	NA	0.77541636704583376	1.765763761561941	8.75	NA	NA	NA	-0.4800000000000004	34.25
1991-07-01	NA	1.0419836999999994	0.73000000000000048	0.4862132534834536	1.4653438101803298	0.50221546679231864	NA	-0.037999999999999808	0.89000000000000064	-0.15950000000000042	1.0745	NA	NA	NA	0	0.21680308049323544	1.732589690958906	0.16000000000000014	-0.0050000000000001152	13.75	1.3367909261709812	0.4850000000000012	NA	1.2287925901231604	1.6751115615136008	1.50442637574572	2.0710489359011792	0.1087430568789176	1.875	NA	NA	7.1999999999999888	0.6395351364863712	0.89499999999999952	0.1093700000000002	0.2839999999999998	NA	0.20550000000000024	NA	NA	-0.72234333333333328	2.38000000	NA	0.80015723882011776	1.8043031759606544	25.25	NA	NA	NA	-0.8299999999999992	17.50
1991-08-01	NA	1.2231657600000004	0.3699999999999992	0.3592552240989884	1.4575305694974164	0.5050817127454952	NA	0.1404999999999994	0.95999999999999904	-0.15449999999999964	1.169	NA	NA	NA	0	0.21323580017500908	1.7048833260495876	0.17999999999999972	-0.011499999999999844	17.50	1.318710089444396	-0.59200000000000056	NA	1.2191336188561608	1.6504138294049666	1.482392714700541	2.0402086693805724	0.107468336452095	1.42	NA	NA	4.7999999999999544	0.63742421893968096	1.069370000000001	0.28129999999999988	0.41900000000000048	NA	0.080000000000000512	NA	NA	-0.38100999999999984	2.04000000	NA	0.79518885695086912	1.7778599989445088	31.75	NA	NA	NA	-0.45999999999999904	5.00
1991-09-01	NA	2.3706521699999996	0.70000000000000104	1.110547622489121	1.4350720473246508	0.49227178589810064	NA	0.4469999999999996	0.92999999999999888	-0.10350000000000036	1.1935000000000002	NA	NA	NA	0.00023540294496176848	0.21102598213910008	1.6796000123022164	0.099999999999999648	-0.038000000000000032	15.75	1.3130776269967446	-0.1800000000000015	NA	1.2122886385099228	1.6338141395071524	1.4694157848342024	2.0171122586032016	0.10703594743724792	1.1500000000000004	NA	NA	6.1999999999999888	0.6410022191308956	0.67249999999999944	0.46879999999999984	0.3939999999999992	NA	0.033749999999999948	NA	NA	-0.4515333333333332	1.49000000	NA	0.792493932602716	1.7546761142251808	29.25	NA	NA	NA	-0.070000000000000288	-16.25
1991-10-01	NA	2.3538043500000008	1.4000000000000004	0.98401633231449488	1.3951143515661172	0.50348198586077384	NA	0.6369999999999996	1.3549999999999996	-0.10549999999999926	1.406	NA	NA	NA	0.00023497951897782788	0.21352245553116912	1.6746990317549792	0.28999999999999916	-0.015500000000000068	17.75	1.318940040022548	-0.034000000000000696	NA	1.2150547844082468	1.6476763870725292	1.4712326160672676	2.0342827653008376	0.10420401024695748	-5.1300000000000008	NA	NA	4	0.64572371815107096	0.81375000000000064	0.375	0.468	NA	-0.10749999999999992	NA	NA	-0.36370033333333368	1.79000000	NA	0.792629128772864	1.7522956354261928	25.75	NA	NA	NA	-1.4090000000000006	-39.00
1991-11-01	NA	3.1389266300000004	1.5599999999999988	0.983610681425844	0.91372879030576144	0.51398224258130464	NA	0.6184999999999996	1.2549999999999998	-0.14449999999999986	1.625	NA	NA	NA	0.00023522045852093744	0.2131795280195008	1.6822967193417446	0.3699999999999992	-0.016000000000000014	19.50	1.3221741973461896	0.39900000000000088	NA	1.2188880829046166	1.6555991972996182	1.478626968973367	2.0414627568682072	0.10598708972585312	-3.2550000000000008	NA	NA	5.6000000000000224	0.65203111102003864	0.65000000000000032	0.125	0.47699999999999944	NA	-0.10575	NA	NA	-0.59192666666666672	1.82000000	NA	0.79617584839340992	1.7569038508916546	18.75	NA	NA	NA	-0.78100000000000064	-43.00
1991-12-01	NA	3.3636548899999992	2.1500000000000004	0.860871034529752	0.81867404779284544	0.46205547154243312	NA	0.71399999999999952	1.1400000000000006	-0.38199999999999968	1.6395	NA	NA	NA	0.00023371660949770272	0.21204716713434436	1.663594826404648	0.41999999999999992	0.0075000000000000624	8.50	1.3144222118150798	0.17600000000000016	NA	1.2082786047326836	1.6474683803493062	1.472021995931571	2.0150877293341372	0.112197116712218	-0.070000000000000288	NA	NA	3.3999999999999772	0.64786244152763184	1.5893700000000006	0	0.63799999999999992	NA	-0.29224999999999988	NA	NA	-0.56061666666666664	1.79000000	NA	0.79535440625245632	1.7596122267222304	18.00	NA	NA	NA	-1.4219999999999998	-57.75
1992-01-01	NA	3.60523098	1.7400000000000002	1.108710991722121	0.98802743750125904	0.50830259045787576	-1.0156666666666668	1.1609999999999996	1.46	-0.18900000000000008	1.763	-0.22750000000000004	NA	NA	0.0002321289146763138	0.21033999757509236	1.6601859977649962	0.64000000000000056	0.0020000000000000016	6.25	1.3261524895457808	-0.0730000000000004	0.16898984988435642	1.2080909230968744	1.6382498153280848	1.4663798259348816	2.0076708933556688	0.1053787719703714	-3.7449999999999992	NA	NA	4	0.65205012132576544	0.25750000000000028	0.4375	0.73600000000000064	NA	-0.11750000000000016	-0.01416666666666666	0.080574000000000368	-0.66807333333333384	1.87000000	NA	0.79862367988264384	1.7476587449991142	16.75	NA	NA	NA	-2.9240000000000004	-50.25
